ID,SrNo,Timestamp,X_Acc,Y_Acc,Z_Acc,X_Gyro,Y_Gyro,Z_Gyro
Ak,1,1739354364656,0.02303,-0.67208,11.65933,-5.44341,-1.91111,-18.37867
Ak,2,1739354364666,0.02303,-0.67208,11.65933,-9.55172,-1.60975,-20.99166
Ak,3,1739354364683,0.04696,-1.98814,8.75923,-11.60778,-2.06369,-22.35728
Ak,4,1739354364700,1.21944,-0.46152,10.29063,-15.8229,-0.06866,-22.13985
Ak,5,1739354364714,-0.4005,-2.17478,8.65394,-14.28181,-1.01468,-21.11373
Ak,6,1739354364732,-0.4005,-2.17478,8.65394,-13.97282,-0.85828,-20.31648
Ak,7,1739354364748,-0.10379,-1.46889,10.01307,-15.45288,-0.59889,-21.38456
Ak,8,1739354364765,-1.07527,-1.44975,8.63241,-13.23279,-0.40816,-19.33994
Ak,9,1739354364780,0.01825,-0.7319,9.15165,-11.2721,0.92313,-16.31116
Ak,10,1739354364797,1.45872,-0.08824,6.64397,-5.50063,4.77967,-6.00034
Ak,11,1739354364813,-0.85753,-0.03081,11.62344,1.87678,0.64466,-3.95191
Ak,12,1739354364830,0.56859,-1.20329,10.08246,9.47161,1.41521,5.82869
Ak,13,1739354364848,0.56859,-1.20329,10.08246,14.26655,2.44133,12.74834
Ak,14,1739354364865,-0.97717,-2.49781,7.66571,24.68036,0.79725,23.32619
Ak,15,1739354364883,0.46331,-2.11256,10.75005,20.09905,2.79609,22.55564
Ak,16,1739354364899,0.93709,-2.54088,9.11815,13.63714,1.65172,15.87249
Ak,17,1739354364912,0.1666,-1.25354,10.33849,10.39093,1.02612,12.4241
Ak,18,1739354364928,0.1666,-1.25354,10.33849,-8.49508,-2.89146,-9.07108
Ak,19,1739354364947,-1.22842,-0.25813,10.58495,-14.75481,-1.32748,-12.75979
Ak,20,1739354364963,-0.04875,-0.71276,9.47707,-17.82937,-0.85828,-15.42999
Ak,21,1739354364981,-0.78096,-0.78694,10.38635,-14.73193,0.40816,-12.3707
Ak,22,1739354364997,0.58774,-0.04756,10.85295,-0.87735,0.43486,-0.78199
Ak,23,1739354365015,-1.58255,-2.42363,10.04657,8.82313,-0.17547,7.25915
Ak,24,1739354365030,-1.58255,-2.42363,10.04657,18.79064,0.63322,17.35636
Ak,25,1739354365048,-0.46032,-2.83759,8.94826,17.79885,2.12854,17.92855
Ak,26,1739354365064,-1.58973,0.50758,10.34806,10.60836,3.18136,11.61541
Ak,27,1739354365083,0.05174,-3.82343,9.97717,8.79643,3.00971,8.37683
Ak,28,1739354365099,-0.32632,1.4336,11.61865,5.29083,2.50618,1.60975
Ak,29,1739354365116,-1.04417,-0.14088,11.4344,5.19928,2.27731,-0.75529
