ID,SrNo,Timestamp,X_Acc,Y_Acc,Z_Acc,X_Gyro,Y_Gyro,Z_Gyro
Abj,1,1739354364646,0.91974,-3.39063,9.69123,7.24008,7.20194,7.76649
Abj,2,1739354364659,0.73519,-1.86969,10.42882,6.99595,1.0986,7.52236
Abj,3,1739354364669,0.73519,-1.86969,10.42882,3.58571,3.17373,7.21719
Abj,4,1739354364685,0.59163,0.33918,10.47697,0.28991,8.30054,6.72893
Abj,5,1739354364702,0.74746,-1.25145,9.31017,-0.13733,4.69957,6.54583
Abj,6,1739354364718,0.6323,-2.15474,9.37478,1.26644,6.89677,5.63033
Abj,7,1739354364738,0.58445,-1.37378,9.62872,4.25708,3.8451,3.61623
Abj,8,1739354364761,0.33529,-0.98076,9.75584,2.12091,0.97653,2.09039
Abj,9,1739354364774,1.25264,-0.83958,10.17727,2.36504,5.00474,-0.22888
Abj,10,1739354364782,1.25264,-0.83958,10.17727,2.97538,-2.07513,0.74766
Abj,11,1739354364801,0.5653,-0.82762,10.50808,-2.76176,9.03294,-1.44954
Abj,12,1739354364819,0.28983,-1.4671,9.88026,-4.89793,-2.9296,-0.04578
Abj,13,1739354364849,1.4683,-1.5341,9.30539,-1.29696,2.31927,-1.02231
Abj,14,1739354364863,0.77139,-2.89711,8.97488,1.32748,8.17847,-2.24298
Abj,15,1739354364880,0.95563,-2.2672,10.64686,2.79228,0.12207,-2.36504
Abj,16,1739354364895,0.45972,-1.12702,10.302,1.99884,1.34273,-4.25708
Abj,17,1739354364921,0.85513,-0.96401,10.37378,-3.18899,-6.65264,-5.05051
Abj,18,1739354364941,1.0995,-2.435,10.33311,-1.96833,2.50237,-4.98948
Abj,19,1739354364955,0.67059,-2.23609,10.08635,-2.57866,-9.58224,-4.25708
Abj,20,1739354364982,1.58345,-1.18445,9.72234,-0.44249,-4.45543,-3.03641
Abj,21,1739354364998,0.84317,-0.96401,9.16421,-0.99179,4.82164,-6.39324
Abj,22,1739354365015,0.54616,-0.68614,8.86481,-3.49416,3.72303,-3.21951
Abj,23,1739354365035,0.36401,1.07677,8.96531,-10.1468,-1.95307,-3.70778
Abj,24,1739354365056,0.5318,-1.35942,8.91027,-13.8088,3.4789,-2.91434
Abj,25,1739354365072,1.21914,-4.43988,9.49472,-5.32516,-2.07513,-4.13501
Abj,26,1739354365087,1.21914,-4.43988,9.49472,2.48711,-0.97653,-5.41671
Abj,27,1739354365120,0.95085,-0.87308,9.15703,6.45428,-4.88267,-8.15558
Abj,28,1739354365140,0.76899,0.62901,9.72952,2.48711,2.44133,-6.88151
Abj,29,1739354365168,1.07797,-1.31874,9.57368,-0.19836,-0.85447,-5.72188
Abj,30,1739354365188,0.79531,-1.79282,10.3666,1.99884,0.67137,-7.60628
Abj,31,1739354365202,1.06361,-1.71147,10.57029,2.79228,3.90613,-8.21662
Abj,32,1739354365219,1.06122,-1.19402,9.83959,2.12091,12.32874,-7.06461
Abj,33,1739354365236,0.64427,-0.8659,10.70908,1.44954,-1.95307,-7.00358
Abj,34,1739354365254,0.56291,-1.85533,9.7008,0.59508,7.44607,-5.90498
Abj,35,1739354365272,0.56291,-1.85533,9.7008,-0.13733,-1.03757,-6.57634
Abj,36,1739354365287,1.0011,-0.95444,10.70429,-2.39556,2.50237,-7.48422
Abj,37,1739354365305,0.82164,-2.42782,9.45165,1.20541,10.68084,-7.66732
Abj,38,1739354365336,1.39651,-0.82762,10.71656,-5.99653,7.5071,-6.39324
Abj,39,1739354365354,0.85513,-0.51147,9.29103,-5.08103,-2.3803,-7.06461
Abj,40,1739354365370,0.78574,-1.34746,9.40858,-6.48479,-5.37094,-6.94254
Abj,41,1739354365386,0.80489,-2.55703,10.26611,-4.34863,-9.46017,-5.96601
Abj,42,1739354365401,1.37498,-2.27916,10.37618,-3.79933,-10.49774,-6.39324
Abj,43,1739354365416,0.91974,-1.73061,10.75963,0.28991,3.60097,-6.88151
Abj,44,1739354365432,0.91974,-1.73061,10.75963,-0.99179,-2.25823,-5.72188
Abj,45,1739354365449,0.6682,-1.14138,10.00499,-2.09039,6.0423,-4.31811
Abj,46,1739354365459,1.23111,-1.10788,9.43011,-4.71483,5.98127,-5.47774
