ID,SrNo,Timestamp,X_Acc,Y_Acc,Z_Acc,X_Gyro,Y_Gyro,Z_Gyro
HS,1,1739351944327,0.90495,-1.77795,10.26195,-2.75736,2.49738,-1.95379
HS,2,1739351944342,2.09295,-3.13095,7.734,7.11399,-1.70168,-1.74108
HS,3,1739351944360,0.75705,0.414,12.46005,4.59297,11.45486,-1.88288
HS,4,1739351944373,1.10595,1.137,9.83805,2.42648,-1.07143,-1.0478
HS,5,1739351944392,-1.50705,-1.03395,8.17605,-1.9144,4.31724,-2.58404
HS,6,1739351944406,-1.50705,-1.03395,8.17605,0.323,-2.26103,-2.79675
HS,7,1739351944425,1.02195,-0.36105,11.172,-2.82038,-9.40654,-0.97689
HS,8,1739351944435,3.591,-1.929,9.546,6.2789,7.3976,-3.14339
HS,9,1739351944450,1.03395,2.403,11.18595,0.46481,8.5163,-2.65494
HS,10,1739351944469,0.309,-1.65105,8.847,-1.49685,-4.64024,-1.46534
HS,11,1739351944479,0.309,-1.65105,8.847,-3.38761,8.37449,-3.00158
HS,12,1739351944491,-1.419,-1.38795,7.767,-4.85295,0.25998,-0.20483
HS,13,1739351944505,-1.419,-1.38795,7.767,-4.43541,-3.24581,-1.25263
HS,14,1739351944521,2.89005,-3.186,10.44105,1.09507,3.82879,-0.90599
HS,15,1739351944537,1.84605,-2.62395,8.60505,7.25579,-5.55411,-2.44223
HS,16,1739351944551,0.34005,0.41595,10.09005,2.28467,2.28467,-1.46534
HS,17,1739351944566,1.611,2.47995,11.256,-0.65389,-6.25527,-2.37133
HS,18,1739351944579,1.611,2.47995,11.256,-0.65389,2.84402,-2.51314
HS,19,1739351944592,2.28195,-0.825,10.494,-2.26103,-4.2227,-4.05726
HS,20,1739351944612,2.03505,-2.19,9.84795,5.0893,4.24633,-4.4039
HS,21,1739351944626,1.15395,0.10995,8.706,1.30778,-4.08089,-4.89234
HS,22,1739351944640,4.96095,-0.19605,10.89405,6.97218,-5.97165,-5.45169
HS,23,1739351944656,4.96095,-0.19605,10.89405,3.26944,0.74843,-6.36556
HS,24,1739351944669,-0.957,1.233,11.60805,-4.2936,-2.33194,-6.6413
HS,25,1739351944685,2.32995,-0.51195,9.59595,-5.3414,-3.59245,-5.31776
HS,26,1739351944699,1.731,-0.294,9.74205,1.4417,4.66388,-6.29466
HS,27,1739351944714,1.731,-0.294,9.74205,-2.47375,4.59297,-6.01104
HS,28,1739351944732,-0.15,-0.49305,9.34005,-4.01787,-3.59245,-4.4039
HS,29,1739351944746,2.064,-2.07,9.489,-0.23635,1.51261,-6.01104
HS,30,1739351944760,-1.17495,0,10.87005,0.81933,-2.33194,-5.38079
HS,31,1739351944777,-0.47295,-0.99495,9.429,2.63919,-6.32617,-5.94802
HS,32,1739351944789,-0.47295,-0.99495,9.429,0.323,-4.43541,-6.6413
HS,33,1739351944802,0.228,0.07395,10.28295,-0.23635,-6.88552,-5.87711
HS,34,1739351944814,0.12195,0.16005,9.99405,4.45904,-8.07512,-6.6413
HS,35,1739351944831,1.398,-2.51295,11.09295,-7.86241,0.18908,-5.6644
HS,36,1739351944844,1.398,-2.51295,11.09295,-7.58668,-0.23635,-5.94802
HS,37,1739351944858,1.578,-1.29195,10.30995,-5.55411,2.28467,-6.7122
HS,38,1739351944870,3.285,-1.33995,9.30705,3.12763,-3.94696,-5.45169
HS,39,1739351944891,2.93505,0.057,12.64395,5.0893,-4.00999,-5.80621
HS,40,1739351944911,0.25395,0.19095,11.253,-2.26103,-3.66335,-5.31776
HS,41,1739351944924,0.25395,0.19095,11.253,-3.52154,-6.81462,-5.17596
HS,42,1739351944936,0.26805,1.36905,10.104,-4.43541,-5.13657,-4.33299
HS,43,1739351944956,-0.648,-1.63005,8.71995,0.2521,-1.21324,-3.56093
HS,44,1739351944970,-0.186,-3.60795,9.57495,-1.28414,-3.0331,-3.21429
HS,45,1739351944996,3.321,-1.635,10.49895,2.35557,-2.0562,-2.3083
HS,46,1739351945009,0.93405,0.68895,10.53495,5.50684,0.74843,-1.88288
HS,47,1739351945024,0.54105,-2.21895,8.244,8.5163,0.11817,-1.74108
HS,48,1739351945040,0.54105,-2.21895,8.244,5.85348,12.57356,-3.2852
HS,49,1739351945057,-2.89095,-3.02295,8.58405,-2.82038,3.54518,-2.44223
HS,50,1739351945069,-0.29295,-4.50495,7.78395,0.04727,0.25998,-2.09559
HS,51,1739351945079,5.112,1.12305,10.44105,-3.45064,-1.28414,-2.65494
HS,52,1739351945090,5.112,1.12305,10.44105,-3.94696,3.40337,-2.86765
HS,53,1739351945103,2.313,-2.89605,8.89005,-3.31671,-10.24162,-1.74108
HS,54,1739351945117,2.313,-2.89605,8.89005,3.40337,4.31724,-4.82144
HS,55,1739351945131,-0.93795,-3.40605,8.72205,4.66388,-5.3414,-2.65494
HS,56,1739351945145,2.373,-0.387,10.97295,3.68698,-0.58298,-5.38079
HS,57,1739351945158,1.40505,2.99205,10.52505,2.28467,-4.00999,-3.3561
HS,58,1739351945170,1.40505,2.99205,10.52505,-0.51208,-0.58298,-4.19119
HS,59,1739351945183,2.12895,4.27605,10.341,-7.02733,2.91492,-3.63184
HS,60,1739351945197,2.35095,-2.07,9.78795,-9.19382,-3.0331,-3.77364
HS,61,1739351945209,2.35095,-2.07,9.78795,-2.26103,2.91492,-2.93856
HS,62,1739351945223,1.698,-0.75105,8.59995,-2.75736,3.12763,-3.00158
HS,63,1739351945239,0.95805,-0.71505,10.98495,-3.66335,-0.65389,-3.77364
HS,64,1739351945254,0.25905,-4.635,9.57495,-1.9853,-3.38761,-3.70274
HS,65,1739351945269,0.25905,-4.635,9.57495,6.83825,-1.35505,-5.31776
HS,66,1739351945282,2.976,0.16695,11.1,1.51261,5.50684,-5.03415
HS,67,1739351945297,1.75695,-0.18105,11.27505,-6.60191,-7.16126,-2.65494
HS,68,1739351945311,0.67995,-2.86095,9.63195,-6.39707,-5.48321,-3.49791
HS,69,1739351945325,0.67995,-2.86095,9.63195,-0.23635,-9.26473,-3.63184
HS,70,1739351945338,1.57305,-4.077,8.30595,10.40706,-9.05202,-5.10505
HS,71,1739351945353,-0.00405,0.10995,9.20805,10.26525,1.09507,-4.33299
HS,72,1739351945367,2.26695,1.62105,9.405,4.87659,-4.71115,-3.49791
HS,73,1739351945383,2.26695,1.62105,9.405,0.53572,-6.81462,-2.86765
HS,74,1739351945399,2.87805,2.81295,9.249,-0.02363,-2.61555,-2.09559
HS,75,1739351945413,0.77595,1.44795,9.58905,-3.52154,-1.49685,-1.74108
HS,76,1739351945429,-1.29195,-1.74705,9.70395,0.81933,-5.4123,-2.86765
HS,77,1739351945442,-1.29195,-1.74705,9.70395,1.86713,6.48373,-3.98635
HS,78,1739351945456,-0.231,-4.419,9.87405,10.19435,-1.70168,-3.00158
