ID,SrNo,Timestamp,X_Acc,Y_Acc,Z_Acc,X_Gyro,Y_Gyro,Z_Gyro
HS,1,1739358691925,-2.36805,-0.786,10.87695,5.2311,-6.86976,4.979
HS,2,1739358691940,-0.903,-0.61695,9,3.05673,-7.84666,3.7894
HS,3,1739358691954,-0.903,-0.61695,9,1.37868,-7.91756,4.76629
HS,4,1739358691967,1.62495,1.76505,12.24195,-2.11923,1.39444,3.57669
HS,5,1739358691988,-0.972,-0.696,6.57,-6.3892,-13.72377,3.7185
HS,6,1739358692010,-4.188,-2.86005,10.425,-0.08666,-7.2164,4.00211
HS,7,1739358692030,-0.56295,-2.89605,7.971,4.18331,-6.0268,3.50579
HS,8,1739358692044,0.71505,0.345,9.97695,5.86136,-4.9081,3.15915
HS,9,1739358692059,0.696,0.97695,10.26405,3.48215,0.40966,3.7185
HS,10,1739358692077,-0.66795,0.71895,8.79195,4.18331,4.12028,4.41965
HS,11,1739358692103,-0.74205,-0.54195,8.928,2.22164,-3.29307,4.69539
HS,12,1739358692116,-0.345,1.14195,10.14195,-4.78205,-6.0977,3.7185
HS,13,1739358692133,-1.08705,-2.391,7.97505,2.36345,-2.10347,4.63236
HS,14,1739358692152,-1.899,1.15695,12.85305,0.89023,-1.75683,4.27785
HS,15,1739358692167,-1.899,1.15695,12.85305,0.11817,4.19119,4.63236
HS,16,1739358692178,0.42495,-0.777,10.36995,0.25998,3.07249,4.13604
HS,17,1739358692196,-1.008,0.12495,10.87995,-1.00053,1.39444,4.8372
HS,18,1739358692211,0.62895,-1.54305,10.671,-0.22847,-4.27785,4.34875
HS,19,1739358692226,-1.44405,-0.95595,10.779,-0.37027,-1.54412,4.49056
HS,20,1739358692242,-1.44405,-0.95595,10.779,2.22164,-5.68016,5.26262
HS,21,1739358692252,-0.168,-0.99,9.438,2.22164,-2.31618,4.69539
HS,22,1739358692261,0.75795,1.164,10.82895,2.22164,-4.55358,4.979
HS,23,1739358692272,0.75795,1.164,10.82895,-1.00053,-0.84296,5.60926
HS,24,1739358692282,0.59805,1.14495,8.05395,-1.07143,5.30989,6.51525
HS,25,1739358692294,0.59805,1.14495,8.05395,-6.31829,-6.31041,5.18384
HS,26,1739358692305,-1.494,-0.82995,11.49705,-3.86818,2.44223,6.31041
HS,27,1739358692317,-1.494,-0.82995,11.49705,-4.85295,1.46534,5.60926
HS,28,1739358692328,-1.65,-1.52895,9.15105,-2.89129,-1.19748,6.0268
HS,29,1739358692340,-0.63405,-1.84995,10.79805,-8.35086,-3.08824,5.53835
HS,30,1739358692349,-0.63405,-1.84995,10.79805,-3.86818,5.16808,5.75106
HS,31,1739358692361,0.38895,-1.52205,9.048,-5.3414,-8.54781,6.0268
HS,32,1739358692371,0.38895,-1.52205,9.048,-2.96219,-0.49632,5.46745
HS,33,1739358692383,-0.20595,-0.72195,7.90095,-1.90652,-0.85084,5.81409
HS,34,1739358692394,-0.20595,-0.72195,7.90095,-1.27626,-2.38709,6.65705
HS,35,1739358692405,1.43295,-2.11095,9.39495,-0.85872,3.34822,6.38132
HS,36,1739358692416,-0.92895,-0.55695,10.35105,1.10294,0.89811,5.39655
HS,37,1739358692427,-0.92895,-0.55695,10.35105,1.10294,5.03415,6.23951
HS,38,1739358692438,1.07205,0.86205,8.241,3.05673,0.13393,5.53835
HS,39,1739358692450,1.07205,0.86205,8.241,2.15074,1.74108,5.9559
HS,40,1739358692460,-1.176,-0.384,9.999,4.67175,4.04938,6.0977
HS,41,1739358692471,0.42495,-0.207,10.461,4.18331,5.45169,5.32564
HS,42,1739358692483,0.42495,-0.207,10.461,7.95695,-1.05567,5.81409
HS,43,1739358692493,-0.93105,-2.08905,9.78795,7.19277,0.76418,4.979
HS,44,1739358692505,-0.93105,-2.08905,9.78795,7.05096,-10.15496,6.0977
HS,45,1739358692515,-1.14705,1.959,12.08205,4.87659,11.32881,5.9559
HS,46,1739358692527,-1.14705,1.959,12.08205,2.36345,11.25791,5.88499
HS,47,1739358692538,-1.97295,0.62505,9.357,-4.35663,-5.04991,5.32564
HS,48,1739358692549,1.16505,-0.52605,9.309,-4.85295,3.34822,4.9081
HS,49,1739358692560,1.16505,-0.52605,9.309,-3.86818,-1.05567,4.62449
HS,50,1739358692570,-1.065,-1.95,9.59595,-3.09612,-6.23951,4.62449
HS,51,1739358692582,-1.065,-1.95,9.59595,-4.98688,2.22952,4.49056
HS,52,1739358692593,0.45195,-0.99,10.76205,-0.15756,4.89234,4.9081
HS,53,1739358692604,0.45195,-0.99,10.76205,-3.86818,-4.76629,4.41965
HS,54,1739358692615,-1.839,-0.72195,8.28405,-0.37027,-6.94067,3.01734
HS,55,1739358692626,1.16295,-0.135,9.37605,-3.72637,0.13393,4.69539
HS,56,1739358692638,1.16295,-0.135,9.37605,-5.54623,-0.14969,3.01734
HS,57,1739358692648,-1.326,-2.14395,10.80795,-6.11346,3.84455,3.43488
HS,58,1739358692659,-1.326,-2.14395,10.80795,-9.46956,-10.85612,2.80463
HS,59,1739358692670,-0.95295,-1.536,10.91295,-3.37973,2.65494,4.20694
HS,60,1739358692681,-0.95295,-1.536,10.91295,-2.40284,10.42282,3.93121
HS,61,1739358692693,1.07895,0.73995,8.75595,-5.12869,-1.552,3.30095
HS,62,1739358692704,-0.20295,1.15695,12.45,-5.61713,5.38079,4.55358
HS,63,1739358692715,-0.20295,1.15695,12.45,-4.2936,14.33827,4.62449
HS,64,1739358692726,1.005,-4.131,8.08305,-7.79151,-7.28731,4.27785
HS,65,1739358692737,1.005,-4.131,8.08305,-6.60191,3.91545,5.39655
HS,66,1739358692748,0.954,-0.81,12.369,-2.04832,16.51264,5.32564
HS,67,1739358692759,-1.128,-1.03095,7.94895,1.86713,6.01104,4.76629
HS,68,1739358692770,-1.128,-1.03095,7.94895,-5.12869,-14.3619,5.9559
HS,69,1739358692781,-0.96495,-3.76995,11.136,-0.78782,9.0205,4.8372
HS,70,1739358692792,-0.96495,-3.76995,11.136,4.31724,10.0683,6.65705
HS,71,1739358692803,0.85395,1.24995,7.31505,2.22164,-16.5993,5.46745
HS,72,1739358692814,0.85395,1.24995,7.31505,2.8519,-10.15496,5.81409
HS,73,1739358692825,1.19595,1.33095,11.763,6.49161,17.34773,6.31041
HS,74,1739358692837,-3.879,1.93995,10.77195,-1.14233,-1.26839,4.8372
HS,75,1739358692847,-3.879,1.93995,10.77195,-1.27626,-1.33929,4.8372
HS,76,1739358692858,-2.061,-4.81395,7.044,-0.65389,8.31935,4.979
HS,77,1739358692870,-2.061,-4.81395,7.044,-6.531,-14.92125,3.64759
HS,78,1739358692880,-2.844,-3.02295,14.03295,-3.86818,-11.48637,3.7185
HS,79,1739358692891,-2.844,-3.02295,14.03295,4.60085,19.03366,4.41965
HS,80,1739358692902,0.12405,-3.78705,6.07695,3.75789,16.85928,3.64759
HS,81,1739358692914,0.94995,1.35105,10.60905,3.82879,-20.38083,2.80463
HS,82,1739358692926,0.94995,1.35105,10.60905,1.66229,6.01104,2.52889
HS,83,1739358692935,1.60995,1.07505,8.799,-3.52154,11.25791,2.17437
HS,84,1739358692947,1.60995,1.07505,8.799,1.37868,12.51841,2.94644
HS,85,1739358692958,1.76595,-1.51905,5.47095,-4.98688,-4.49056,1.54412
HS,86,1739358692969,1.76595,-1.51905,5.47095,0.18908,-6.65705,1.05567
HS,87,1739358692979,-2.18805,-1.04505,8.30595,2.22164,3.00158,1.96954
HS,88,1739358692991,-0.73305,-1.392,10.497,2.8519,-5.19171,1.68593
HS,89,1739358693001,-0.73305,-1.392,10.497,5.30201,-2.04045,2.52889
HS,90,1739358693013,-0.105,-2.616,10.35795,6.90915,11.39971,1.12658
HS,91,1739358693023,-0.105,-2.616,10.35795,8.65811,1.39444,1.96954
HS,92,1739358693034,-1.51995,-1.92405,10.63095,6.3498,-10.78521,1.41019
HS,93,1739358693045,-1.51995,-1.92405,10.63095,8.5163,4.26209,1.12658
HS,94,1739358693059,-0.13905,-1.51005,11.418,8.94172,10.42282,1.19748
HS,95,1739358693069,-0.891,-0.90105,11.007,6.56252,-6.51525,0.63813
HS,96,1739358693077,-0.891,-0.90105,11.007,5.93226,-2.24528,0.35452
HS,97,1739358693088,-1.908,-0.51405,9.948,7.88605,7.9018,0.85084
HS,98,1739358693101,-1.908,-0.51405,9.948,4.81356,-6.58615,0.07878
HS,99,1739358693111,-2.53995,-0.02805,11.136,5.2311,3.27732,0.28361
HS,100,1739358693123,0.504,-1.73505,9.40695,1.52049,1.25263,-0.27574
HS,101,1739358693133,0.504,-1.73505,9.40695,2.15074,-8.68962,-0.96901
HS,102,1739358693144,2.037,2.397,12.62295,2.78099,1.25263,-0.27574
HS,103,1739358693154,2.037,2.397,12.62295,-1.55988,7.41336,-0.96901
HS,104,1739358693164,-1.302,-0.77505,9.47205,-0.08666,1.11082,-0.62238
HS,105,1739358693176,-1.302,-0.77505,9.47205,-1.84349,-6.65705,-1.32353
HS,106,1739358693190,-0.44805,-0.99705,9.9,-0.15756,-1.26839,-0.96901
HS,107,1739358693198,-0.711,-1.97595,8.44905,1.16597,4.26209,-0.48057
HS,108,1739358693211,-0.711,-1.97595,8.44905,2.07984,-1.26839,-1.53624
HS,109,1739358693220,-0.381,0.24405,11.466,2.71009,-14.49583,-0.96901
HS,110,1739358693231,-0.381,0.24405,11.466,3.82879,1.52837,-1.53624
HS,111,1739358693245,-0.47595,-2.52705,10.39605,3.82879,3.77364,-2.02469
