ID,SrNo,Timestamp,X_Acc,Y_Acc,Z_Acc,X_Gyro,Y_Gyro,Z_Gyro
HS,1,1739354066291,-1.299,2.09895,9.57705,4.94749,-0.92962,0.00788
HS,2,1739354066313,-1.27005,-1.24395,9.21795,-2.40284,-0.29937,0.77994
HS,3,1739354066330,-0.234,-0.95205,9.393,-3.87606,-3.72637,1.05567
HS,4,1739354066352,-0.99,-2.07795,9.309,-2.19801,-2.46587,2.94644
HS,5,1739354066371,-0.90195,-1.12905,11.36595,-5.97165,4.1124,2.80463
HS,6,1739354066386,0.951,-3.70605,9.201,7.88605,-3.72637,3.50579
HS,7,1739354066407,-0.07095,1.82205,11.40195,2.42648,4.18331,5.04991
HS,8,1739354066421,-0.07095,1.82205,11.40195,3.54518,0.60662,4.20694
HS,9,1739354066442,0.25095,-1.98195,8.69805,6.34193,5.71955,6.58615
HS,10,1739354066458,0.996,0.675,6.879,-3.1749,5.86136,5.60926
HS,11,1739354066473,-1.87395,0.85395,8.77305,-4.50631,-3.86818,8.47691
HS,12,1739354066491,-0.30495,-0.483,10.03905,-13.04625,1.10294,7.35821
HS,13,1739354066509,-1.017,-3.948,9.63195,-7.16126,1.23687,6.0268
HS,14,1739354066525,-0.19005,0.22905,10.26195,-1.49685,4.18331,6.31041
HS,15,1739354066541,-0.59805,-1.21095,10.71,1.72532,3.55305,4.49056
HS,16,1739354066555,0.64695,-2.202,9.807,7.11399,1.7332,5.32564
HS,17,1739354066569,0.64695,-2.202,9.807,9.35927,6.3498,5.12081
HS,18,1739354066582,-0.95205,0.603,10.91295,8.4454,7.61031,5.46745
HS,19,1739354066597,-0.73605,-0.73395,9.56295,6.41283,5.64865,5.19171
HS,20,1739354066613,-0.73605,-0.73395,9.56295,0.81933,3.75789,4.49056
HS,21,1739354066626,-0.76995,1.029,9.63,-1.07143,1.52049,4.8372
HS,22,1739354066642,-0.54,-2.853,9.33495,2.49738,-1.55988,3.57669
HS,23,1739354066658,-1.359,-0.603,10.28805,2.70221,1.17385,3.7894
HS,24,1739354066673,-0.05595,0.105,11.466,0.81933,-0.22847,2.5998
HS,25,1739354066692,-1.06395,-2.78205,10.743,1.16597,-1.00053,3.15915
HS,26,1739354066706,-1.06395,-2.78205,10.743,-1.28414,2.8519,1.33929
HS,27,1739354066725,-2.154,-0.636,10.257,2.91492,1.10294,0.63813
HS,28,1739354066740,-1.21005,0.069,9.06,4.52207,-0.85872,0.3624
HS,29,1739354066755,-0.009,-1.31895,9.65895,-1.21324,0.89023,-0.20483
HS,30,1739354066765,-0.009,-1.31895,9.65895,-1.9853,1.03204,0.07878
HS,31,1739354066778,-0.066,0.41895,9.31095,-4.78205,-1.70168,-0.26786
HS,32,1739354066788,-1.07895,-0.79695,9.87405,-4.92386,0.18908,0.56723
HS,33,1739354066800,-1.07895,-0.79695,9.87405,-8.56357,-0.58298,0.00788
HS,34,1739354066812,-2.00805,-1.90305,11.53605,-9.61137,3.62396,0.77994
HS,35,1739354066827,0.46005,-1.134,10.26405,-4.64024,-1.70168,-0.26786
HS,36,1739354066848,0.678,-0.97605,7.88205,-1.35505,-3.37973,1.26839
HS,37,1739354066861,0.678,-0.97605,7.88205,2.63919,0.89023,-0.69328
HS,38,1739354066870,-0.62895,-1.69005,8.478,6.76735,-1.27626,1.68593
HS,39,1739354066892,-2.13495,0.471,10.68795,-0.7957,2.22164,2.45799
